ilan_id,id,Aciklama_Yetenek_Eslesme_Sayisi,Aciklama_Yetenek_Eslesen_Kelimeler,Aciklama_Dil_Eslesme_Sayisi,Aciklama_Dil_Eslesen_Kelimeler,Konum_Eslesme_Sayisi,Konum_Eslesen_Kelimeler,Egitim_Eslesme_Sayisi,Egitim_Eslesen_Kelimeler,Deneyim_Eslesme,Benzerlik_Skoru
393,11,0,,1,i̇ngilizce,0,,0,,1,0.3
393,12,0,,1,i̇ngilizce,1,i̇stanbul,0,,1,0.44
394,1,0,,0,,0,,0,,1,0.26
394,2,0,,0,,0,,0,,1,0.26
394,3,1,iletişim,0,,0,,0,,1,0.311
394,4,2,"çözme, problem",0,,0,,0,,1,0.362
394,5,0,,0,,0,,0,,1,0.26
394,6,3,"iletişim, ilişkileri, i̇nsan",0,,0,,0,,1,0.41300000000000003
394,7,0,,0,,0,,0,,1,0.26
394,12,0,,0,,0,,0,,1,0.26
394,13,0,,0,,0,,0,,1,0.26
394,14,0,,0,,0,,0,,1,0.26
394,15,0,,0,,0,,0,,1,0.26
394,16,0,,0,,0,,1,önlisans,1,0.31
394,8,0,,0,,0,,0,,1,0.26
394,11,0,,0,,0,,0,,1,0.26
394,12,0,,0,,0,,0,,1,0.26
395,1,0,,1,i̇ngilizce,1,i̇stanbul,0,,1,0.44
395,2,0,,1,i̇ngilizce,1,i̇stanbul,0,,1,0.44
395,3,0,,1,i̇ngilizce,1,i̇stanbul,0,,1,0.44
395,4,0,,1,i̇ngilizce,1,i̇stanbul,0,,1,0.44
395,5,0,,1,i̇ngilizce,0,,0,,1,0.3
395,6,1,i̇nsan,0,,0,,0,,1,0.311
395,7,0,,0,,0,,0,,1,0.26
395,12,0,,0,,0,,0,,1,0.26
395,13,0,,0,,1,i̇stanbul,0,,1,0.4
395,14,0,,0,,1,i̇stanbul,0,,1,0.4
395,15,0,,0,,1,i̇stanbul,0,,1,0.4
395,16,0,,0,,1,i̇stanbul,1,önlisans,1,0.45
395,8,0,,0,,0,,0,,1,0.26
395,11,0,,1,i̇ngilizce,0,,0,,1,0.3
395,12,0,,1,i̇ngilizce,1,i̇stanbul,0,,1,0.44
396,1,0,,0,,0,,0,,1,0.26
396,2,0,,0,,0,,0,,1,0.26
396,3,0,,0,,0,,1,lise,1,0.31
396,4,0,,0,,0,,0,,1,0.26
396,5,0,,0,,0,,0,,1,0.26
396,6,0,,0,,0,,0,,1,0.26
396,7,0,,0,,0,,0,,1,0.26
396,12,0,,0,,0,,0,,1,0.26
396,13,0,,0,,0,,0,,1,0.26
396,14,0,,0,,0,,0,,1,0.26
396,15,0,,0,,0,,0,,1,0.26
396,16,0,,0,,0,,0,,1,0.26
396,8,0,,0,,0,,0,,1,0.26
396,11,0,,0,,0,,0,,1,0.26
396,12,0,,0,,0,,0,,1,0.26
397,1,0,,1,i̇ngilizce,0,,0,,1,0.3
397,2,0,,1,i̇ngilizce,0,,0,,1,0.3
397,3,1,iletişim,1,i̇ngilizce,0,,1,lise,1,0.40099999999999997
397,4,0,,1,i̇ngilizce,0,,0,,1,0.3
397,5,0,,1,i̇ngilizce,0,,0,,1,0.3
397,6,2,"iletişim, i̇nsan",0,,0,,0,,1,0.362
397,7,1,bilgisi,1,ingilizce,0,,0,,1,0.351
397,12,0,,1,ingilizce,0,,0,,1,0.3
397,13,0,,1,ingilizce,0,,0,,1,0.3
397,14,0,,1,ingilizce,0,,0,,1,0.3
397,15,0,,1,ingilizce,0,,0,,1,0.3
397,16,0,,1,ingilizce,0,,0,,1,0.3
397,8,0,,1,ingilizce,0,,0,,1,0.3
397,11,0,,1,i̇ngilizce,0,,0,,1,0.3
397,12,0,,1,i̇ngilizce,0,,0,,1,0.3
398,1,1,veri,1,i̇ngilizce,0,,1,lisans,1,0.40099999999999997
398,2,0,,1,i̇ngilizce,0,,1,lisans,0,0.09
398,3,0,,1,i̇ngilizce,0,,0,,0,0.04
398,4,3,"geliştirme, yazılım, bilgisayar",1,i̇ngilizce,0,,1,lisans,1,0.503
398,5,1,c,1,i̇ngilizce,0,,1,lisansüstü,0,0.14100000000000001
398,6,0,,0,,0,,1,lisans,0,0.05
398,7,2,"bilgisi, analiz",0,,0,,1,lisans,0,0.15200000000000002
398,12,0,,0,,0,,1,lisans,1,0.31
398,13,0,,0,,0,,1,lisansüstü,0,0.05
398,14,0,,0,,0,,1,lisans,1,0.31
398,15,0,,0,,0,,1,lisans,1,0.31
398,16,0,,0,,0,,0,,1,0.26
398,8,0,,0,,0,,1,lisans,0,0.05
398,11,0,,1,i̇ngilizce,0,,1,lisans,1,0.35
398,12,0,,1,i̇ngilizce,0,,1,lisans,1,0.35
399,1,0,,0,,0,,1,lisans,0,0.05
399,2,0,,0,,0,,1,lisans,0,0.05
399,3,0,,0,,0,,0,,0,0.0
399,4,0,,0,,0,,1,lisans,1,0.31
399,5,0,,0,,0,,0,,0,0.0
399,6,0,,0,,0,,1,lisans,0,0.05
399,7,1,bilgisi,0,,0,,1,lisans,0,0.101
399,12,0,,0,,0,,1,lisans,0,0.05
399,13,0,,0,,0,,0,,0,0.0
399,14,0,,0,,0,,1,lisans,0,0.05
399,15,0,,0,,0,,1,lisans,1,0.31
399,16,0,,0,,0,,0,,1,0.26
399,8,0,,0,,0,,1,lisans,0,0.05
399,11,0,,0,,0,,1,lisans,1,0.31
399,12,0,,0,,0,,1,lisans,1,0.31
400,1,0,,1,i̇ngilizce,1,i̇stanbul,0,,1,0.44
400,2,1,kalite,1,i̇ngilizce,1,i̇stanbul,0,,1,0.491
400,3,0,,1,i̇ngilizce,1,i̇stanbul,1,lise,1,0.49
400,4,0,,1,i̇ngilizce,1,i̇stanbul,0,,1,0.44
400,5,0,,1,i̇ngilizce,0,,0,,1,0.3
400,6,0,,0,,0,,0,,1,0.26
400,7,0,,0,,0,,0,,1,0.26
400,12,0,,0,,0,,0,,1,0.26
400,13,0,,0,,1,i̇stanbul,0,,1,0.4
400,14,0,,0,,1,i̇stanbul,0,,1,0.4
400,15,0,,0,,1,i̇stanbul,0,,1,0.4
400,16,0,,0,,1,i̇stanbul,0,,1,0.4
400,8,0,,0,,0,,0,,1,0.26
400,11,0,,1,i̇ngilizce,0,,0,,1,0.3
400,12,0,,1,i̇ngilizce,1,i̇stanbul,0,,1,0.44
401,1,0,,0,,1,i̇stanbul,1,lisans,1,0.45
401,2,0,,0,,1,i̇stanbul,1,lisans,1,0.45
401,3,2,"office, ms",0,,1,i̇stanbul,0,,1,0.502
401,4,0,,0,,1,i̇stanbul,1,lisans,1,0.45
401,5,0,,0,,0,,0,,1,0.26
401,6,0,,0,,0,,1,lisans,1,0.31
401,7,0,,0,,0,,1,lisans,1,0.31
401,12,0,,0,,0,,1,lisans,1,0.31
401,13,0,,0,,1,i̇stanbul,0,,1,0.4
401,14,0,,0,,1,i̇stanbul,1,lisans,1,0.45
401,15,0,,0,,1,i̇stanbul,1,lisans,1,0.45
401,16,0,,0,,1,i̇stanbul,0,,1,0.4
401,8,0,,0,,0,,1,lisans,1,0.31
401,11,0,,0,,0,,1,lisans,1,0.31
401,12,0,,0,,1,i̇stanbul,1,lisans,1,0.45
402,1,0,,0,,0,,1,lisans,1,0.31
402,2,0,,0,,0,,1,lisans,1,0.31
402,3,2,"office, ms",0,,0,,0,,1,0.362
402,4,0,,0,,0,,1,lisans,1,0.31
402,5,0,,0,,0,,0,,1,0.26
402,6,0,,0,,0,,1,lisans,1,0.31
402,7,1,statik,0,,0,,1,lisans,1,0.361
402,12,0,,0,,0,,1,lisans,1,0.31
402,13,0,,0,,0,,0,,1,0.26
402,14,0,,0,,0,,1,lisans,1,0.31
402,15,0,,0,,0,,1,lisans,1,0.31
402,16,0,,0,,0,,0,,1,0.26
402,8,0,,0,,0,,1,lisans,1,0.31
402,11,0,,0,,0,,1,lisans,1,0.31
402,12,0,,0,,0,,1,lisans,1,0.31
403,1,0,,1,i̇ngilizce,0,,1,lisans,1,0.35
403,2,1,kalite,1,i̇ngilizce,0,,1,lisans,1,0.40099999999999997
403,3,1,iletişim,1,i̇ngilizce,0,,0,,0,0.091
403,4,0,,1,i̇ngilizce,0,,1,lisans,1,0.35
403,5,0,,1,i̇ngilizce,0,,0,,0,0.04
403,6,2,"iletişim, ilişkileri",0,,0,,1,lisans,1,0.412
403,7,0,,0,,0,,1,lisans,1,0.31
403,12,0,,0,,0,,1,lisans,1,0.31
403,13,0,,0,,0,,0,,1,0.26
403,14,0,,0,,0,,1,lisans,1,0.31
403,15,0,,0,,0,,1,lisans,0,0.05
403,16,0,,0,,0,,0,,1,0.26
403,8,0,,0,,0,,1,lisans,1,0.31
403,11,0,,1,i̇ngilizce,0,,1,lisans,1,0.35
403,12,0,,1,i̇ngilizce,0,,1,lisans,0,0.09
404,1,2,"sql, react",1,i̇ngilizce,0,,1,lisans,1,0.45199999999999996
404,2,1,kalite,1,i̇ngilizce,0,,1,lisans,1,0.40099999999999997
404,3,1,iletişim,1,i̇ngilizce,0,,0,,1,0.351
404,4,3,"geliştirme, yazılım, oracle",1,i̇ngilizce,0,,1,lisans,1,0.503
404,5,3,"pl, sql, oracle",1,i̇ngilizce,0,,0,,1,0.453
404,6,1,iletişim,0,,0,,1,lisans,1,0.361
404,7,0,,0,,0,,1,lisans,1,0.31
404,12,2,"sql, oracle",0,,0,,1,lisans,1,0.412
404,13,2,"sql, oracle",0,,0,,0,,1,0.362
404,14,2,"sql, oracle",0,,0,,1,lisans,1,0.412
404,15,2,"sql, oracle",0,,0,,1,lisans,1,0.412
404,16,2,"sql, oracle",0,,0,,0,,1,0.362
404,8,0,,0,,0,,1,lisans,1,0.31
404,11,1,sql,1,i̇ngilizce,0,,1,lisans,1,0.40099999999999997
404,12,2,"sql, oracle",1,i̇ngilizce,0,,1,lisans,1,0.45199999999999996
405,1,0,,0,,1,i̇stanbul,1,lisans,1,0.45
405,2,2,"iş, güvenliği",0,,1,i̇stanbul,1,lisans,1,0.552
405,3,1,office,0,,1,i̇stanbul,0,,1,0.451
405,4,0,,0,,1,i̇stanbul,1,lisans,1,0.45
405,5,0,,0,,0,,0,,0,0.0
405,6,1,ilişkileri,0,,0,,1,lisans,1,0.361
405,7,0,,0,,0,,1,lisans,1,0.31
405,12,0,,0,,0,,1,lisans,1,0.31
405,13,0,,0,,1,i̇stanbul,0,,1,0.4
405,14,0,,0,,1,i̇stanbul,1,lisans,1,0.45
405,15,0,,0,,1,i̇stanbul,1,lisans,1,0.45
405,16,0,,0,,1,i̇stanbul,0,,1,0.4
405,8,0,,0,,0,,1,lisans,1,0.31
405,11,0,,0,,0,,1,lisans,1,0.31
405,12,0,,0,,1,i̇stanbul,1,lisans,0,0.19
406,1,0,,1,i̇ngilizce,0,,1,lisans,1,0.35
406,2,0,,1,i̇ngilizce,0,,1,lisans,1,0.35
406,3,2,"office, ms",1,i̇ngilizce,0,,0,,1,0.40199999999999997
406,4,1,geliştirme,1,i̇ngilizce,0,,1,lisans,1,0.40099999999999997
406,5,0,,1,i̇ngilizce,0,,0,,1,0.3
406,6,0,,0,,0,,1,lisans,1,0.31
406,7,0,,0,,0,,1,lisans,1,0.31
406,12,0,,0,,0,,1,lisans,1,0.31
406,13,0,,0,,0,,0,,1,0.26
406,14,1,erp,0,,0,,1,lisans,1,0.361
406,15,0,,0,,0,,1,lisans,1,0.31
406,16,1,erp,0,,0,,0,,1,0.311
406,8,0,,0,,0,,1,lisans,1,0.31
406,11,0,,1,i̇ngilizce,0,,1,lisans,1,0.35
406,12,0,,1,i̇ngilizce,0,,1,lisans,1,0.35
407,1,0,,0,,0,,1,lisans,1,0.31
407,2,0,,0,,0,,1,lisans,1,0.31
407,3,0,,0,,0,,0,,1,0.26
407,4,0,,0,,0,,1,lisans,1,0.31
407,5,0,,0,,0,,0,,1,0.26
407,6,0,,0,,0,,1,lisans,1,0.31
407,7,1,bilgisi,0,,0,,1,lisans,1,0.361
407,12,0,,0,,0,,1,lisans,1,0.31
407,13,0,,0,,0,,0,,1,0.26
407,14,0,,0,,0,,1,lisans,1,0.31
407,15,0,,0,,0,,1,lisans,1,0.31
407,16,0,,0,,0,,0,,1,0.26
407,8,0,,0,,0,,1,lisans,1,0.31
407,11,0,,0,,0,,1,lisans,1,0.31
407,12,0,,0,,0,,1,lisans,1,0.31
408,1,0,,1,i̇ngilizce,1,i̇stanbul,1,lisans,1,0.49
408,2,1,iş,1,i̇ngilizce,1,i̇stanbul,1,lisans,1,0.541
408,3,1,iletişim,1,i̇ngilizce,1,i̇stanbul,0,,1,0.491
408,4,2,"bilgisayar, problem",1,i̇ngilizce,1,i̇stanbul,1,lisans,1,0.5920000000000001
408,5,0,,1,i̇ngilizce,0,,0,,1,0.3
408,6,3,"iletişim, ilişkileri, i̇nsan",0,,0,,1,lisans,1,0.463
408,7,1,analiz,0,,0,,1,lisans,1,0.361
408,12,0,,0,,0,,1,lisans,1,0.31
408,13,0,,0,,1,i̇stanbul,0,,1,0.4
408,14,0,,0,,1,i̇stanbul,1,lisans,1,0.45
408,15,0,,0,,1,i̇stanbul,1,lisans,1,0.45
408,16,0,,0,,1,i̇stanbul,0,,1,0.4
408,8,0,,0,,0,,1,lisans,1,0.31
408,11,0,,1,i̇ngilizce,0,,1,lisans,1,0.35
408,12,0,,1,i̇ngilizce,1,i̇stanbul,1,lisans,1,0.49
409,1,2,"sql, veri",1,i̇ngilizce,1,i̇stanbul,0,,1,0.542
409,2,1,iş,1,i̇ngilizce,1,i̇stanbul,0,,1,0.491
409,3,2,"iletişim, ms",1,i̇ngilizce,1,i̇stanbul,0,,1,0.542
409,4,0,,1,i̇ngilizce,1,i̇stanbul,0,,1,0.44
409,5,2,"sql, c",1,i̇ngilizce,0,,0,,1,0.40199999999999997
409,6,1,iletişim,0,,0,,0,,1,0.311
409,7,0,,0,,0,,0,,1,0.26
409,12,1,sql,0,,0,,0,,1,0.311
409,13,1,sql,0,,1,i̇stanbul,0,,1,0.451
409,14,1,sql,0,,1,i̇stanbul,0,,1,0.451
409,15,1,sql,0,,1,i̇stanbul,0,,1,0.451
409,16,1,sql,0,,1,i̇stanbul,1,önlisans,1,0.501
409,8,0,,0,,0,,0,,1,0.26
409,11,1,sql,1,i̇ngilizce,0,,0,,1,0.351
409,12,1,sql,1,i̇ngilizce,1,i̇stanbul,0,,1,0.491
410,1,0,,0,,0,,0,,1,0.26
410,2,1,iş,0,,0,,0,,1,0.311
410,3,0,,0,,0,,0,,1,0.26
410,4,0,,0,,0,,0,,1,0.26
410,5,0,,0,,0,,0,,1,0.26
410,6,2,"ilişkileri, i̇nsan",0,,0,,0,,1,0.362
410,7,0,,0,,0,,0,,1,0.26
410,12,0,,0,,0,,0,,1,0.26
410,13,0,,0,,0,,0,,1,0.26
410,14,0,,0,,0,,0,,1,0.26
410,15,0,,0,,0,,0,,1,0.26
410,16,0,,0,,0,,0,,1,0.26
410,8,0,,0,,0,,0,,1,0.26
410,11,0,,0,,0,,0,,1,0.26
410,12,0,,0,,0,,0,,1,0.26
411,1,0,,0,,1,i̇stanbul,1,lisans,1,0.45
411,2,0,,0,,1,i̇stanbul,1,lisans,1,0.45
411,3,3,"office, iletişim, ms",0,,1,i̇stanbul,0,,1,0.553
411,4,0,,0,,1,i̇stanbul,1,lisans,1,0.45
411,5,0,,0,,0,,0,,1,0.26
411,6,1,iletişim,0,,0,,1,lisans,1,0.361
411,7,0,,0,,0,,1,lisans,1,0.31
411,12,0,,0,,0,,1,lisans,1,0.31
411,13,0,,0,,1,i̇stanbul,0,,1,0.4
411,14,0,,0,,1,i̇stanbul,1,lisans,1,0.45
411,15,0,,0,,1,i̇stanbul,1,lisans,1,0.45
411,16,0,,0,,1,i̇stanbul,0,,1,0.4
411,8,0,,0,,0,,1,lisans,1,0.31
411,11,0,,0,,0,,1,lisans,1,0.31
411,12,0,,0,,1,i̇stanbul,1,lisans,1,0.45
412,1,0,,0,,0,,0,,1,0.26
412,2,1,iş,0,,0,,0,,1,0.311
412,3,0,,0,,0,,0,,0,0.0
412,4,0,,0,,0,,0,,1,0.26
412,5,0,,0,,0,,0,,0,0.0
412,6,0,,0,,0,,0,,1,0.26
412,7,0,,0,,0,,0,,1,0.26
412,12,0,,0,,0,,0,,1,0.26
412,13,0,,0,,0,,0,,1,0.26
412,14,0,,0,,0,,0,,1,0.26
412,15,0,,0,,0,,0,,0,0.0
412,16,0,,0,,0,,1,önlisans,0,0.05
412,8,0,,0,,0,,0,,1,0.26
412,11,0,,0,,0,,0,,1,0.26
412,12,0,,0,,0,,0,,0,0.0
413,1,0,,1,i̇ngilizce,1,i̇stanbul,1,lisans,1,0.49
413,2,1,kalite,1,i̇ngilizce,1,i̇stanbul,1,lisans,1,0.541
413,3,0,,1,i̇ngilizce,1,i̇stanbul,0,,1,0.44
413,4,2,"çözme, problem",1,i̇ngilizce,1,i̇stanbul,1,lisans,1,0.5920000000000001
413,5,0,,1,i̇ngilizce,0,,0,,1,0.3
413,6,0,,0,,0,,1,lisans,1,0.31
413,7,1,bilgisi,0,,0,,1,lisans,1,0.361
413,12,0,,0,,0,,1,lisans,1,0.31
413,13,0,,0,,1,i̇stanbul,0,,1,0.4
413,14,0,,0,,1,i̇stanbul,1,lisans,1,0.45
413,15,0,,0,,1,i̇stanbul,1,lisans,1,0.45
413,16,0,,0,,1,i̇stanbul,0,,1,0.4
413,8,0,,0,,0,,1,lisans,1,0.31
413,11,0,,1,i̇ngilizce,0,,1,lisans,1,0.35
413,12,0,,1,i̇ngilizce,1,i̇stanbul,1,lisans,1,0.49
414,1,0,,0,,1,i̇stanbul,0,,1,0.4
414,2,0,,0,,1,i̇stanbul,0,,1,0.4
414,3,0,,0,,1,i̇stanbul,0,,1,0.4
414,4,0,,0,,1,i̇stanbul,0,,1,0.4
414,5,0,,0,,0,,0,,1,0.26
414,6,2,"ilişkileri, i̇nsan",0,,0,,0,,1,0.362
414,7,0,,0,,0,,0,,1,0.26
414,12,0,,0,,0,,0,,1,0.26
414,13,0,,0,,1,i̇stanbul,0,,1,0.4
414,14,0,,0,,1,i̇stanbul,0,,1,0.4
414,15,0,,0,,1,i̇stanbul,0,,1,0.4
414,16,0,,0,,1,i̇stanbul,0,,1,0.4
414,8,0,,0,,0,,0,,1,0.26
414,11,0,,0,,0,,0,,1,0.26
414,12,0,,0,,1,i̇stanbul,0,,1,0.4
415,1,0,,0,,1,i̇stanbul,1,lisans,1,0.45
415,2,1,iş,0,,1,i̇stanbul,1,lisans,1,0.501
415,3,0,,0,,1,i̇stanbul,0,,1,0.4
415,4,1,geliştirme,0,,1,i̇stanbul,1,lisans,1,0.501
415,5,0,,0,,0,,0,,1,0.26
415,6,1,i̇nsan,0,,0,,1,lisans,1,0.361
415,7,0,,0,,0,,1,lisans,1,0.31
415,12,0,,0,,0,,1,lisans,1,0.31
415,13,0,,0,,1,i̇stanbul,0,,1,0.4
415,14,0,,0,,1,i̇stanbul,1,lisans,1,0.45
415,15,0,,0,,1,i̇stanbul,1,lisans,1,0.45
415,16,0,,0,,1,i̇stanbul,0,,1,0.4
415,8,0,,0,,0,,1,lisans,1,0.31
415,11,0,,0,,0,,1,lisans,1,0.31
415,12,0,,0,,1,i̇stanbul,1,lisans,1,0.45
416,1,0,,0,,1,i̇stanbul,1,lisans,1,0.45
416,2,0,,0,,1,i̇stanbul,1,lisans,1,0.45
416,3,2,"office, ms",0,,1,i̇stanbul,0,,0,0.24200000000000002
416,4,0,,0,,1,i̇stanbul,1,lisans,1,0.45
416,5,0,,0,,0,,1,lisansüstü,0,0.05
416,6,0,,0,,0,,1,lisans,1,0.31
416,7,0,,0,,0,,1,lisans,1,0.31
416,12,0,,0,,0,,1,lisans,1,0.31
416,13,0,,0,,1,i̇stanbul,1,lisansüstü,1,0.45
416,14,1,erp,0,,1,i̇stanbul,1,lisans,1,0.501
416,15,0,,0,,1,i̇stanbul,1,lisans,1,0.45
416,16,1,erp,0,,1,i̇stanbul,0,,1,0.451
416,8,0,,0,,0,,1,lisans,1,0.31
416,11,0,,0,,0,,1,lisans,1,0.31
416,12,0,,0,,1,i̇stanbul,1,lisans,1,0.45
417,1,0,,0,,1,i̇stanbul,0,,1,0.4
417,2,2,"iş, güvenliği",0,,1,i̇stanbul,0,,1,0.502
417,3,2,"office, iletişim",0,,1,i̇stanbul,0,,1,0.502
417,4,0,,0,,1,i̇stanbul,0,,1,0.4
417,5,0,,0,,0,,0,,1,0.26
417,6,1,iletişim,0,,0,,0,,1,0.311
417,7,0,,0,,0,,0,,1,0.26
417,12,0,,0,,0,,0,,1,0.26
417,13,0,,0,,1,i̇stanbul,0,,1,0.4
417,14,0,,0,,1,i̇stanbul,0,,1,0.4
417,15,0,,0,,1,i̇stanbul,0,,1,0.4
417,16,0,,0,,1,i̇stanbul,1,önlisans,1,0.45
417,8,0,,0,,0,,0,,1,0.26
417,11,0,,0,,0,,0,,1,0.26
417,12,0,,0,,1,i̇stanbul,0,,1,0.4
418,1,0,,0,,0,,0,,1,0.26
418,2,0,,0,,0,,0,,1,0.26
418,3,0,,0,,0,,0,,0,0.0
418,4,0,,0,,0,,0,,1,0.26
418,5,0,,0,,0,,0,,0,0.0
418,6,0,,0,,0,,0,,1,0.26
418,7,0,,0,,0,,0,,1,0.26
418,12,0,,0,,0,,0,,1,0.26
418,13,0,,0,,0,,0,,1,0.26
418,14,0,,0,,0,,0,,1,0.26
418,15,0,,0,,0,,0,,1,0.26
418,16,0,,0,,0,,1,önlisans,1,0.31
418,8,0,,0,,0,,0,,1,0.26
418,11,0,,0,,0,,0,,1,0.26
418,12,0,,0,,0,,0,,0,0.0
419,1,0,,0,,0,,1,lisans,1,0.31
419,2,0,,0,,0,,1,lisans,1,0.31
419,3,2,"office, iletişim",0,,0,,0,,1,0.362
419,4,0,,0,,0,,1,lisans,1,0.31
419,5,0,,0,,0,,0,,1,0.26
419,6,1,iletişim,0,,0,,1,lisans,1,0.361
419,7,1,bilgisi,0,,0,,1,lisans,1,0.361
419,12,0,,0,,0,,1,lisans,1,0.31
419,13,0,,0,,0,,0,,1,0.26
419,14,0,,0,,0,,1,lisans,1,0.31
419,15,0,,0,,0,,1,lisans,1,0.31
419,16,0,,0,,0,,0,,1,0.26
419,8,0,,0,,0,,1,lisans,1,0.31
419,11,0,,0,,0,,1,lisans,1,0.31
419,12,0,,0,,0,,1,lisans,1,0.31
420,1,0,,1,i̇ngilizce,1,i̇stanbul,1,lisans,1,0.49
420,2,1,iş,1,i̇ngilizce,1,i̇stanbul,1,lisans,1,0.541
420,3,3,"office, iletişim, ms",1,i̇ngilizce,1,i̇stanbul,0,,1,0.5930000000000001
420,4,0,,1,i̇ngilizce,1,i̇stanbul,1,lisans,1,0.49
420,5,0,,2,"almanca, i̇ngilizce",0,,0,,1,0.34
420,6,1,iletişim,1,almanca,0,,1,lisans,1,0.40099999999999997
420,7,1,bilgisi,1,almanca,0,,1,lisans,1,0.40099999999999997
420,12,0,,1,almanca,0,,1,lisans,1,0.35
420,13,0,,1,almanca,1,i̇stanbul,0,,1,0.44
420,14,1,erp,1,almanca,1,i̇stanbul,1,lisans,1,0.541
420,15,0,,1,almanca,1,i̇stanbul,1,lisans,1,0.49
420,16,1,erp,1,almanca,1,i̇stanbul,0,,1,0.491
420,8,0,,0,,0,,1,lisans,1,0.31
420,11,0,,2,"i̇ngilizce, fransızca",0,,1,lisans,1,0.39
420,12,0,,2,"i̇ngilizce, almanca",1,i̇stanbul,1,lisans,1,0.53
421,1,0,,1,i̇ngilizce,0,,0,,1,0.3
421,2,0,,1,i̇ngilizce,0,,0,,1,0.3
421,3,0,,1,i̇ngilizce,0,,1,lise,1,0.35
421,4,0,,1,i̇ngilizce,0,,0,,1,0.3
421,5,0,,1,i̇ngilizce,0,,0,,1,0.3
421,6,0,,0,,0,,0,,1,0.26
421,7,0,,0,,0,,0,,1,0.26
421,12,0,,0,,0,,0,,1,0.26
421,13,0,,0,,0,,0,,1,0.26
421,14,0,,0,,0,,0,,1,0.26
421,15,0,,0,,0,,0,,1,0.26
421,16,0,,0,,0,,0,,1,0.26
421,8,0,,0,,0,,0,,1,0.26
421,11,0,,1,i̇ngilizce,0,,0,,1,0.3
421,12,0,,1,i̇ngilizce,0,,0,,1,0.3
422,1,0,,0,,0,,0,,1,0.26
422,2,1,kalite,0,,0,,0,,1,0.311
422,3,0,,0,,0,,0,,1,0.26
422,4,0,,0,,0,,0,,1,0.26
422,5,0,,0,,0,,0,,0,0.0
422,6,0,,0,,0,,0,,1,0.26
422,7,0,,0,,0,,0,,1,0.26
422,12,0,,0,,0,,0,,1,0.26
422,13,0,,0,,0,,0,,1,0.26
422,14,0,,0,,0,,0,,1,0.26
422,15,0,,0,,0,,0,,0,0.0
422,16,0,,0,,0,,0,,0,0.0
422,8,0,,0,,0,,0,,1,0.26
422,11,0,,0,,0,,0,,1,0.26
422,12,0,,0,,0,,0,,0,0.0
423,1,0,,1,i̇ngilizce,1,i̇stanbul,1,lisans,1,0.49
423,2,1,iş,1,i̇ngilizce,1,i̇stanbul,1,lisans,1,0.541
423,3,2,"iletişim, ms",1,i̇ngilizce,1,i̇stanbul,0,,1,0.542
423,4,1,bilgisayar,1,i̇ngilizce,1,i̇stanbul,1,lisans,1,0.541
423,5,0,,1,i̇ngilizce,0,,0,,1,0.3
423,6,1,iletişim,0,,0,,1,lisans,1,0.361
423,7,0,,0,,0,,1,lisans,1,0.31
423,12,0,,0,,0,,1,lisans,1,0.31
423,13,0,,0,,1,i̇stanbul,0,,1,0.4
423,14,0,,0,,1,i̇stanbul,1,lisans,1,0.45
423,15,0,,0,,1,i̇stanbul,1,lisans,1,0.45
423,16,0,,0,,1,i̇stanbul,0,,1,0.4
423,8,0,,0,,0,,1,lisans,1,0.31
423,11,0,,1,i̇ngilizce,0,,1,lisans,1,0.35
423,12,0,,1,i̇ngilizce,1,i̇stanbul,1,lisans,1,0.49
424,1,0,,1,i̇ngilizce,0,,1,lisans,1,0.35
424,2,1,iş,1,i̇ngilizce,0,,1,lisans,1,0.40099999999999997
424,3,1,iletişim,1,i̇ngilizce,0,,0,,1,0.351
424,4,0,,1,i̇ngilizce,0,,1,lisans,1,0.35
424,5,0,,1,i̇ngilizce,0,,0,,1,0.3
424,6,2,"iletişim, ilişkileri",0,,0,,1,lisans,1,0.412
424,7,1,analiz,0,,0,,1,lisans,1,0.361
424,12,0,,0,,0,,1,lisans,1,0.31
424,13,0,,0,,0,,0,,1,0.26
424,14,0,,0,,0,,1,lisans,1,0.31
424,15,0,,0,,0,,1,lisans,1,0.31
424,16,0,,0,,0,,0,,1,0.26
424,8,0,,0,,0,,1,lisans,1,0.31
424,11,0,,1,i̇ngilizce,0,,1,lisans,1,0.35
424,12,0,,1,i̇ngilizce,0,,1,lisans,1,0.35
425,1,0,,0,,0,,1,lisans,1,0.31
425,2,1,iş,0,,0,,1,lisans,1,0.361
425,3,0,,0,,0,,0,,1,0.26
425,4,1,geliştirme,0,,0,,1,lisans,1,0.361
425,5,0,,0,,0,,0,,1,0.26
425,6,1,i̇nsan,0,,0,,1,lisans,1,0.361
425,7,0,,0,,0,,1,lisans,1,0.31
425,12,0,,0,,0,,1,lisans,1,0.31
425,13,0,,0,,0,,0,,1,0.26
425,14,0,,0,,0,,1,lisans,1,0.31
425,15,0,,0,,0,,1,lisans,1,0.31
425,16,0,,0,,0,,0,,1,0.26
425,8,0,,0,,0,,1,lisans,1,0.31
425,11,0,,0,,0,,1,lisans,1,0.31
425,12,0,,0,,0,,1,lisans,1,0.31
426,1,0,,1,i̇ngilizce,0,,0,,1,0.3
426,2,0,,1,i̇ngilizce,0,,0,,1,0.3
426,3,0,,1,i̇ngilizce,0,,1,lise,1,0.35
426,4,0,,1,i̇ngilizce,0,,0,,1,0.3
